"","Name","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"3050","3-0-0","GO:0006779","porphyrin-containing compound biosynthetic process","6/436","10/4489",0.000121351936191343,0.00624442391658883,0.00616066370799962,"CG5037/Urod/CG34423/Alas/FeCH/l(3)02640",6
"3051","3-0-0","GO:0006783","heme biosynthetic process","6/436","10/4489",0.000121351936191343,0.00624442391658883,0.00616066370799962,"CG5037/Urod/CG34423/Alas/FeCH/l(3)02640",6
"3052","3-0-0","GO:0033014","tetrapyrrole biosynthetic process","6/436","10/4489",0.000121351936191343,0.00624442391658883,0.00616066370799962,"CG5037/Urod/CG34423/Alas/FeCH/l(3)02640",6
"3053","3-0-0","GO:0006812","cation transport","36/436","204/4489",0.000232894046398666,0.0110390558850894,0.010890982398101,"NAAT1/VhaM9.7-b/NKCC/homer/nrv1/CG14275/ATPsynG/CG31676/CG9336/CG31675/ATPsynE/ATPsynO/Zip89B/Vha100-2/ATPsynD/ATPsynCF6/mfrn/Cnx99A/olf186-F/CG32850/ND-MLRQ/ND-20/Rgk2/Ndae1/Sytalpha/Vha14-1/VhaAC45/levy/ATPsynF/Vha68-2/Vha13/Letm1/CG5687/Rh50/sun/Ndfip",36
"3054","3-0-0","GO:0006778","porphyrin-containing compound metabolic process","6/436","11/4489",0.00024517614403308,0.0110390558850894,0.010890982398101,"CG5037/Urod/CG34423/Alas/FeCH/l(3)02640",6
"3055","3-0-0","GO:0017004","cytochrome complex assembly","6/436","11/4489",0.00024517614403308,0.0110390558850894,0.010890982398101,"CG5037/Cchl/CG34242/CG42376/CG9065/COX6B",6
"3056","3-0-0","GO:0033013","tetrapyrrole metabolic process","6/436","11/4489",0.00024517614403308,0.0110390558850894,0.010890982398101,"CG5037/Urod/CG34423/Alas/FeCH/l(3)02640",6
"3057","3-0-0","GO:0042168","heme metabolic process","6/436","11/4489",0.00024517614403308,0.0110390558850894,0.010890982398101,"CG5037/Urod/CG34423/Alas/FeCH/l(3)02640",6
"3058","3-0-0","GO:0006811","ion transport","44/436","275/4489",0.000472823564261706,0.0207696399813496,0.0204910443253854,"NAAT1/VhaM9.7-b/NKCC/homer/nrv1/CG14275/ATPsynG/CG31676/CG9336/CG31675/ATPsynE/ATPsynO/Zip89B/Vha100-2/ATPsynD/MFS9/ATPsynCF6/Esp/mfrn/Cnx99A/olf186-F/Picot/CG32850/MRP/ND-MLRQ/ND-20/Rgk2/Ndae1/out/Sytalpha/Vha14-1/VhaAC45/levy/ATPsynF/Vha68-2/Vha13/Letm1/CG5687/Rh50/sun/CG8034/CG14196/Ndfip/Best2",44
"3059","3-0-0","GO:0034220","ion transmembrane transport","32/436","183/4489",0.000612298478829483,0.0262559419136166,0.0259037551945907,"NAAT1/VhaM9.7-b/NKCC/nrv1/CG14275/ATPsynG/CG31676/CG9336/CG31675/ATPsynE/ATPsynO/Zip89B/Vha100-2/ATPsynD/ATPsynCF6/mfrn/olf186-F/Picot/MRP/ND-MLRQ/ND-20/Rgk2/Ndae1/Vha14-1/VhaAC45/levy/ATPsynF/Vha68-2/Vha13/Letm1/Rh50/sun",32
"3060","3-0-0","GO:0009152","purine ribonucleotide biosynthetic process","12/436","46/4489",0.0010911950759568,0.0457033100418184,0.0450902640933922,"ATPsynG/ATPsynE/ATPsynO/ATPsynD/ATPsynCF6/Pdhb/ATPsyngamma/Ppcs/blw/ATPsynF/pdgy/sun",12
"3061","4-1-1","GO:0002181","cytoplasmic translation","58/307","104/4489",7.08800079141934e-42,8.62609696315734e-39,8.02809352796549e-39,"RpL36/RpL35/RpL7A/RpLP1/RpLP0/RpL13A/RpL35A/RpL36A/RpL7/RpS27A/RpL9/RpL24/RpL34b/RpS20/RpS30/RpS3/RpS27/RpL27/RpL4/RpL32/RpL6/RpL21/RpS18/RpL11/RpL17/RpS14a/RpS28b/RpL29/RpL18A/RpS15/RpS23/RpS11/RpS3A/RpS7/RpS2/RpS8/RpL14/RpL13/RpS13/RpL15/RpS25/RpL30/RpS24/RpS26/RpS29/RpL8/RpS16/RpL23/RpL12/RpL39/RpL28/RpL37a/RpS19a/RpL26/RpS4/RpS17/RpL40/RpS21",58
"3062","4-1-1","GO:0044281","small molecule metabolic process","80/307","408/4489",7.389737362987e-20,4.49665518537759e-17,4.18492494872316e-17,"CG17896/D2hgdh/Pgd/Shmt/Spat/CG5618/CG5955/ppl/CG7470/Sfxn1-3/Gpdh1/AkhR/CG11236/Rack1/Mtpalpha/LManII/LManI/CG10621/bur/Sodh-1/Fdh/Kyat/Men/yellow-f2/Mpc1/Arc42/AdipoR/mino/CG11899/CG7834/CG1774/Gip/Mtap/Gbp1/Echs1/wal/CG12338/Pdk/CG8080/Pgi/Odc1/yip2/CG4598/CG9577/pug/Dhpr/Hn/AcCoAS/UGP/Argl/Pdxk/su(r)/Desat1/Mdh1/Acsl/Rpi/Mtpbeta/Gk1/Gale/FASN1/Adk2/Gk2/CG16758/CPT2/v/Paics/Ahcy/scu/CG32549/CG7322/Oat/AdenoK/CG6910/CG7560/Adi1/CG6638/Idh/Acbp2/Prat2/HINT1",80
"3063","4-1-1","GO:0043603","cellular amide metabolic process","76/307","402/4489",7.77197086599869e-18,3.15282951464014e-15,2.93425987782968e-15,"RpL36/RpL35/Shmt/RpL7A/RpLP1/ORMDL/RpLP0/RpL13A/RpL35A/RpL36A/Rack1/RpL7/RpS27A/RpL9/RpL24/RpL34b/RpS20/RpS30/RpS3/RpS27/RpL27/RpL4/eEF1gamma/CG31445/RpL32/CG1774/RpL6/RpL21/RpS18/RpL11/GstE9/RpL17/RpS14a/RpS28b/RpL29/RpL18A/eEF1beta/RpS15/CG7997/RpS23/RpS11/RpS3A/RpS7/RpS2/RpS8/AcCoAS/RpL14/RpL13/RpS13/RpL15/RpS25/RpL30/RpS24/RpS26/RpS29/RpL8/Acsl/RpS16/RpL23/RpL12/RpL39/GstE12/Pal1/eEF1alpha1/RpL28/v/RpL37a/RpS19a/scu/psh/RpL26/RpS4/RpS17/GstT3/RpL40/RpS21",76
"3064","4-1-1","GO:0006412","translation","62/307","285/4489",1.29500481199652e-17,3.9400521404994e-15,3.66690836239014e-15,"RpL36/RpL35/RpL7A/RpLP1/RpLP0/RpL13A/RpL35A/RpL36A/Rack1/RpL7/RpS27A/RpL9/RpL24/RpL34b/RpS20/RpS30/RpS3/RpS27/RpL27/RpL4/eEF1gamma/RpL32/RpL6/RpL21/RpS18/RpL11/RpL17/RpS14a/RpS28b/RpL29/RpL18A/eEF1beta/RpS15/RpS23/RpS11/RpS3A/RpS7/RpS2/RpS8/RpL14/RpL13/RpS13/RpL15/RpS25/RpL30/RpS24/RpS26/RpS29/RpL8/RpS16/RpL23/RpL12/RpL39/eEF1alpha1/RpL28/RpL37a/RpS19a/RpL26/RpS4/RpS17/RpL40/RpS21",62
"3065","4-1-1","GO:0043604","amide biosynthetic process","66/307","327/4489",5.90955893122772e-17,1.43838664386083e-14,1.3386706126318e-14,"RpL36/RpL35/RpL7A/RpLP1/ORMDL/RpLP0/RpL13A/RpL35A/RpL36A/Rack1/RpL7/RpS27A/RpL9/RpL24/RpL34b/RpS20/RpS30/RpS3/RpS27/RpL27/RpL4/eEF1gamma/RpL32/RpL6/RpL21/RpS18/RpL11/RpL17/RpS14a/RpS28b/RpL29/RpL18A/eEF1beta/RpS15/RpS23/RpS11/RpS3A/RpS7/RpS2/RpS8/AcCoAS/RpL14/RpL13/RpS13/RpL15/RpS25/RpL30/RpS24/RpS26/RpS29/RpL8/Acsl/RpS16/RpL23/RpL12/RpL39/eEF1alpha1/RpL28/RpL37a/RpS19a/psh/RpL26/RpS4/RpS17/RpL40/RpS21",66
"3066","4-1-1","GO:0006082","organic acid metabolic process","51/307","209/4489",9.54775884998845e-17,1.93660375340599e-14,1.80234886361185e-14,"CG17896/D2hgdh/Pgd/Shmt/Spat/CG5618/CG5955/ppl/CG7470/CG11236/Mtpalpha/CG10621/Kyat/Men/yellow-f2/Mpc1/Arc42/AdipoR/mino/CG11899/CG7834/Gip/Mtap/Echs1/wal/CG12338/Pgi/Odc1/yip2/CG4598/CG9577/pug/Dhpr/Hn/AcCoAS/Argl/Desat1/Mdh1/Acsl/Mtpbeta/FASN1/CPT2/v/Ahcy/scu/Oat/CG7560/Adi1/CG6638/Idh/Acbp2",51
"3067","4-1-1","GO:0019752","carboxylic acid metabolic process","50/307","205/4489",2.040226961257e-16,3.18097503681028e-14,2.96045421407936e-14,"CG17896/Pgd/Shmt/Spat/CG5618/CG5955/ppl/CG7470/CG11236/Mtpalpha/CG10621/Kyat/Men/yellow-f2/Mpc1/Arc42/AdipoR/mino/CG11899/CG7834/Gip/Mtap/Echs1/wal/CG12338/Pgi/Odc1/yip2/CG4598/CG9577/pug/Dhpr/Hn/AcCoAS/Argl/Desat1/Mdh1/Acsl/Mtpbeta/FASN1/CPT2/v/Ahcy/scu/Oat/CG7560/Adi1/CG6638/Idh/Acbp2",50
"3068","4-1-1","GO:0043043","peptide biosynthetic process","63/307","309/4489",2.09102714005606e-16,3.18097503681028e-14,2.96045421407936e-14,"RpL36/RpL35/RpL7A/RpLP1/RpLP0/RpL13A/RpL35A/RpL36A/Rack1/RpL7/RpS27A/RpL9/RpL24/RpL34b/RpS20/RpS30/RpS3/RpS27/RpL27/RpL4/eEF1gamma/RpL32/RpL6/RpL21/RpS18/RpL11/RpL17/RpS14a/RpS28b/RpL29/RpL18A/eEF1beta/RpS15/RpS23/RpS11/RpS3A/RpS7/RpS2/RpS8/RpL14/RpL13/RpS13/RpL15/RpS25/RpL30/RpS24/RpS26/RpS29/RpL8/RpS16/RpL23/RpL12/RpL39/eEF1alpha1/RpL28/RpL37a/RpS19a/psh/RpL26/RpS4/RpS17/RpL40/RpS21",63
"3069","4-1-1","GO:0043436","oxoacid metabolic process","50/307","206/4489",2.53654768665913e-16,3.42997614962685e-14,3.19219334601781e-14,"CG17896/Pgd/Shmt/Spat/CG5618/CG5955/ppl/CG7470/CG11236/Mtpalpha/CG10621/Kyat/Men/yellow-f2/Mpc1/Arc42/AdipoR/mino/CG11899/CG7834/Gip/Mtap/Echs1/wal/CG12338/Pgi/Odc1/yip2/CG4598/CG9577/pug/Dhpr/Hn/AcCoAS/Argl/Desat1/Mdh1/Acsl/Mtpbeta/FASN1/CPT2/v/Ahcy/scu/Oat/CG7560/Adi1/CG6638/Idh/Acbp2",50
"3070","4-1-1","GO:0006518","peptide metabolic process","68/307","362/4489",9.3377593237088e-16,1.13640530969536e-13,1.05762410866428e-13,"RpL36/RpL35/RpL7A/RpLP1/RpLP0/RpL13A/RpL35A/RpL36A/Rack1/RpL7/RpS27A/RpL9/RpL24/RpL34b/RpS20/RpS30/RpS3/RpS27/RpL27/RpL4/eEF1gamma/CG31445/RpL32/RpL6/RpL21/RpS18/RpL11/GstE9/RpL17/RpS14a/RpS28b/RpL29/RpL18A/eEF1beta/RpS15/RpS23/RpS11/RpS3A/RpS7/RpS2/RpS8/RpL14/RpL13/RpS13/RpL15/RpS25/RpL30/RpS24/RpS26/RpS29/RpL8/RpS16/RpL23/RpL12/RpL39/GstE12/Pal1/eEF1alpha1/RpL28/RpL37a/RpS19a/psh/RpL26/RpS4/RpS17/GstT3/RpL40/RpS21",68
"3071","4-1-1","GO:1901605","alpha-amino acid metabolic process","23/307","57/4489",4.54366058928571e-13,5.02694085196428e-11,4.67844860676691e-11,"CG17896/Shmt/Spat/CG5955/ppl/CG7470/CG11236/CG10621/Kyat/yellow-f2/CG11899/Mtap/CG12338/Odc1/Dhpr/Hn/Argl/v/Ahcy/Oat/CG7560/Adi1/CG6638",23
"3072","4-1-1","GO:0034645","cellular macromolecule biosynthetic process","63/307","374/4489",2.6157303703954e-12,2.65278655064267e-10,2.46888234960128e-10,"RpL36/RpL35/RpL7A/RpLP1/RpLP0/RpL13A/RpL35A/RpL36A/Rack1/RpL7/RpS27A/RpL9/RpL24/RpL34b/RpS20/RpS30/RpS3/RpS27/RpL27/RpL4/eEF1gamma/RpL32/RpL6/RpL21/RpS18/RpL11/RpL17/RpS14a/RpS28b/RpL29/RpL18A/eEF1beta/RpS15/RpS23/RpS11/RpS3A/RpS7/RpS2/RpS8/RpL14/RpL13/RpS13/RpL15/RpS25/RpL30/RpS24/RpS26/RpS29/RpL8/RpS16/RpL23/RpL12/RpL39/eEF1alpha1/RpL28/RpL37a/RpS19a/RpL26/Pgm1/RpS4/RpS17/RpL40/RpS21",63
"3073","4-1-1","GO:0046395","carboxylic acid catabolic process","24/307","72/4489",1.79542375521429e-11,1.68079285391984e-09,1.56427203288306e-09,"CG17896/Pgd/Shmt/Spat/CG5955/ppl/CG11236/Mtpalpha/Arc42/CG7834/Echs1/wal/CG12338/yip2/CG4598/CG9577/Dhpr/Hn/Mtpbeta/CPT2/v/Ahcy/Oat/CG6638",24
"3074","4-1-1","GO:0044282","small molecule catabolic process","28/307","98/4489",2.36760114018791e-11,2.03750399058525e-09,1.89625420046683e-09,"CG17896/Pgd/Shmt/Spat/CG5955/ppl/CG11236/Mtpalpha/Sodh-1/Fdh/Arc42/CG7834/Echs1/wal/CG12338/yip2/CG4598/CG9577/Dhpr/Hn/Mtpbeta/Gale/CPT2/v/Ahcy/Oat/CG6910/CG6638",28
"3075","4-1-1","GO:0016054","organic acid catabolic process","24/307","73/4489",2.51130319299743e-11,2.03750399058525e-09,1.89625420046683e-09,"CG17896/Pgd/Shmt/Spat/CG5955/ppl/CG11236/Mtpalpha/Arc42/CG7834/Echs1/wal/CG12338/yip2/CG4598/CG9577/Dhpr/Hn/Mtpbeta/CPT2/v/Ahcy/Oat/CG6638",24
"3076","4-1-1","GO:0006520","cellular amino acid metabolic process","24/307","88/4489",1.93817638249914e-09,1.47422541093841e-07,1.37202486024281e-07,"CG17896/Shmt/Spat/CG5955/ppl/CG7470/CG11236/CG10621/Kyat/yellow-f2/CG11899/Mtap/CG12338/Odc1/pug/Dhpr/Hn/Argl/v/Ahcy/Oat/CG7560/Adi1/CG6638",24
"3077","4-1-1","GO:0032787","monocarboxylic acid metabolic process","24/307","103/4489",5.68882248341358e-08,4.07252762489078e-06,3.79019999514118e-06,"Pgd/Spat/Mtpalpha/Men/Mpc1/Arc42/AdipoR/mino/CG7834/Gip/Echs1/wal/Pgi/yip2/CG4598/CG9577/AcCoAS/Desat1/Acsl/Mtpbeta/FASN1/CPT2/scu/Acbp2",24
"3078","4-1-1","GO:1901606","alpha-amino acid catabolic process","12/307","32/4489",5.51348602025003e-07,3.60024870007711e-05,3.35066176645156e-05,"CG17896/Shmt/CG5955/ppl/CG11236/CG12338/Dhpr/Hn/v/Ahcy/Oat/CG6638",12
"3079","4-1-1","GO:1901607","alpha-amino acid biosynthetic process","10/307","22/4489",5.98689334660762e-07,3.60024870007711e-05,3.35066176645156e-05,"Shmt/Spat/CG7470/CG10621/CG11899/Mtap/Hn/Argl/CG7560/Adi1",10
"3080","4-1-1","GO:0008652","cellular amino acid biosynthetic process","11/307","27/4489",6.21242585880191e-07,3.60024870007711e-05,3.35066176645156e-05,"Shmt/Spat/CG7470/CG10621/CG11899/Mtap/pug/Hn/Argl/CG7560/Adi1",11
"3081","4-1-1","GO:0019395","fatty acid oxidation","11/307","27/4489",6.21242585880191e-07,3.60024870007711e-05,3.35066176645156e-05,"Mtpalpha/Arc42/AdipoR/CG7834/Echs1/wal/yip2/CG4598/CG9577/Mtpbeta/CPT2",11
"3082","4-1-1","GO:0006631","fatty acid metabolic process","18/307","71/4489",7.26975493450437e-07,4.02149625240537e-05,3.7427063681946e-05,"Mtpalpha/Arc42/AdipoR/mino/CG7834/Echs1/wal/yip2/CG4598/CG9577/AcCoAS/Desat1/Acsl/Mtpbeta/FASN1/CPT2/scu/Acbp2",18
"3083","4-1-1","GO:0005975","carbohydrate metabolic process","27/307","144/4489",9.59514591659468e-07,4.87560885228829e-05,4.53760768504277e-05,"Pgd/Gpdh1/AkhR/CG5171/Rack1/LManII/LManI/Idgf2/Sodh-1/Idgf5/CG7997/Pdk/Pgi/UGP/Mdh1/Rpi/Taldo/Gk1/Gale/FASN1/Gk2/CG17333/CG7322/Pgm1/CG6910/GNBP3/Tps1",27
"3084","4-1-1","GO:0034440","lipid oxidation","11/307","28/4489",9.61500513187501e-07,4.87560885228829e-05,4.53760768504277e-05,"Mtpalpha/Arc42/AdipoR/CG7834/Echs1/wal/yip2/CG4598/CG9577/Mtpbeta/CPT2",11
"3085","4-1-1","GO:0006629","lipid metabolic process","40/307","269/4489",1.41532724671347e-06,6.88981303700118e-05,6.41217733668925e-05,"ORMDL/Gpdh1/frj/AkhR/Mtpalpha/mdy/CG33120/Sccpdh2/Arc42/AdipoR/Pisd/mino/CG7834/Yp1/Yp2/CG8311/CG7997/Echs1/wal/Lsd-1/yip2/CG4598/CG9577/sPLA2/AcCoAS/Yp3/Cyt-b5-r/CG3566/Desat1/Acsl/Mtpbeta/Gk1/CG17646/FASN1/Gk2/CPT2/dob/scu/nes/Acbp2",40
"3086","4-1-1","GO:0006641","triglyceride metabolic process","10/307","24/4489",1.60441801113533e-06,7.50991045981421e-05,6.98928655863001e-05,"Gpdh1/mdy/CG33120/mino/Lsd-1/Gk1/CG17646/FASN1/Gk2/dob",10
"3087","4-1-1","GO:0072329","monocarboxylic acid catabolic process","12/307","35/4489",1.68943353221141e-06,7.61496521741217e-05,7.08705840413051e-05,"Pgd/Spat/Mtpalpha/Arc42/CG7834/Echs1/wal/yip2/CG4598/CG9577/Mtpbeta/CPT2",12
"3088","4-1-1","GO:0009063","cellular amino acid catabolic process","12/307","36/4489",2.38079282513025e-06,0.000103479459577983,9.63057548812087e-05,"CG17896/Shmt/CG5955/ppl/CG11236/CG12338/Dhpr/Hn/v/Ahcy/Oat/CG6638",12
"3089","4-1-1","GO:0006635","fatty acid beta-oxidation","10/307","25/4489",2.51366413583319e-06,0.000105487215631345,9.81743234176594e-05,"Mtpalpha/Arc42/CG7834/Echs1/wal/yip2/CG4598/CG9577/Mtpbeta/CPT2",10
"3090","4-1-1","GO:0006739","NADP metabolic process","7/307","12/4489",3.84523028172234e-06,0.000155988175095203,0.000145174308180113,"Pgd/Men/CG8080/Rpi/Taldo/CG17333/Idh",7
"3091","4-1-1","GO:0016042","lipid catabolic process","17/307","72/4489",4.31979877236915e-06,0.000169586938902363,0.000157830338847851,"AkhR/Mtpalpha/Arc42/CG7834/Yp1/Yp2/CG7997/Echs1/wal/Lsd-1/yip2/CG4598/CG9577/Yp3/Mtpbeta/CPT2/dob",17
"3092","4-1-1","GO:0044255","cellular lipid metabolic process","34/307","224/4489",5.92051365474491e-06,0.000225164534932017,0.000209555022779787,"ORMDL/Gpdh1/frj/Mtpalpha/mdy/CG33120/Sccpdh2/Arc42/AdipoR/Pisd/mino/CG7834/CG8311/CG7997/Echs1/wal/Lsd-1/yip2/CG4598/CG9577/sPLA2/AcCoAS/Desat1/Acsl/Mtpbeta/Gk1/CG17646/FASN1/Gk2/CPT2/dob/scu/nes/Acbp2",34
"3093","4-1-1","GO:0042274","ribosomal small subunit biogenesis","9/307","22/4489",6.54903151064752e-06,0.000241520343892668,0.000224776966681236,"RpS27/RpS14a/RpS28b/RpS15/RpS7/RpS8/RpS16/RpS19a/RpS21",9
"3094","4-1-1","GO:0016053","organic acid biosynthetic process","15/307","60/4489",7.55365809114314e-06,0.000262651482769177,0.00024444319116,"Shmt/Spat/CG7470/CG10621/CG11899/Mtap/pug/Hn/AcCoAS/Argl/Desat1/Acsl/FASN1/CG7560/Adi1",15
"3095","4-1-1","GO:0046394","carboxylic acid biosynthetic process","15/307","60/4489",7.55365809114314e-06,0.000262651482769177,0.00024444319116,"Shmt/Spat/CG7470/CG10621/CG11899/Mtap/pug/Hn/AcCoAS/Argl/Desat1/Acsl/FASN1/CG7560/Adi1",15
"3096","4-1-1","GO:0042254","ribosome biogenesis","18/307","85/4489",1.16600854108941e-05,0.000394175665140505,0.000366849470822283,"RpL35/RpL7A/RpLP0/RpL35A/RpL7/RpL34b/RpS27/RpL6/RpS14a/RpS28b/RpS15/RpS7/RpS8/RpL14/RpS16/RpS19a/RpL26/RpS21",18
"3097","4-1-1","GO:0006638","neutral lipid metabolic process","10/307","30/4489",1.69658820945464e-05,0.000543354697606922,0.000505686679604764,"Gpdh1/mdy/CG33120/mino/Lsd-1/Gk1/CG17646/FASN1/Gk2/dob",10
"3098","4-1-1","GO:0006639","acylglycerol metabolic process","10/307","30/4489",1.69658820945464e-05,0.000543354697606922,0.000505686679604764,"Gpdh1/mdy/CG33120/mino/Lsd-1/Gk1/CG17646/FASN1/Gk2/dob",10
"3099","4-1-1","GO:0044283","small molecule biosynthetic process","20/307","105/4489",2.03355492972156e-05,0.000634573422941319,0.0005905816745966,"Shmt/Spat/CG7470/CG10621/CG11899/Mtap/Pgi/pug/Dhpr/Hn/AcCoAS/Argl/Pdxk/Desat1/Acsl/FASN1/CPT2/AdenoK/CG7560/Adi1",20
"3100","4-1-1","GO:0009062","fatty acid catabolic process","10/307","32/4489",3.22020105852256e-05,0.000979746172055488,0.000911825352360597,"Mtpalpha/Arc42/CG7834/Echs1/wal/yip2/CG4598/CG9577/Mtpbeta/CPT2",10
"3101","4-1-1","GO:0030258","lipid modification","13/307","55/4489",5.86716295285909e-05,0.0017415456862511,0.00162081318030202,"frj/Mtpalpha/Arc42/AdipoR/CG7834/Echs1/wal/yip2/CG4598/CG9577/Mtpbeta/CPT2/nes",13
"3102","4-1-1","GO:0044242","cellular lipid catabolic process","13/307","56/4489",7.17867816337393e-05,0.00208010745829192,0.00193590418641362,"Mtpalpha/Arc42/CG7834/CG7997/Echs1/wal/Lsd-1/yip2/CG4598/CG9577/Mtpbeta/CPT2/dob",13
"3103","4-1-1","GO:0055086","nucleobase-containing small molecule metabolic process","21/307","132/4489",0.000198848473600183,0.00562787424119587,0.00523772234011743,"CG17896/Shmt/bur/CG1774/Mtap/CG8080/Pgi/AcCoAS/UGP/su(r)/Acsl/Adk2/CG16758/v/Paics/Ahcy/scu/CG32549/AdenoK/Prat2/HINT1",21
"3104","4-1-1","GO:0000028","ribosomal small subunit assembly","5/307","10/4489",0.000274197159048123,0.00741550983470147,0.0069014302487902,"RpS27/RpS14a/RpS28b/RpS15/RpS19a",5
"3105","4-1-1","GO:0009066","aspartate family amino acid metabolic process","5/307","10/4489",0.000274197159048123,0.00741550983470147,0.0069014302487902,"CG5955/CG10621/Mtap/CG7560/Adi1",5
"3106","4-1-1","GO:0019637","organophosphate metabolic process","28/307","206/4489",0.000294881605038928,0.00780154159418208,0.00726070038951686,"Pgd/Gpdh1/frj/bur/Pisd/mino/CG1774/Gbp1/CG8311/CG8080/Pgi/sPLA2/AcCoAS/Pdxk/Acsl/Rpi/Taldo/Gk1/Adk2/Gk2/CG17333/v/Paics/scu/nes/AdenoK/Prat2/HINT1",28
"3107","4-1-1","GO:0044262","cellular carbohydrate metabolic process","13/307","64/4489",0.000303078903235759,0.0078478090476153,0.00730376035569266,"Pgd/AkhR/CG5171/Rack1/Sodh-1/Pdk/UGP/Gk1/FASN1/Gk2/Pgm1/CG6910/Tps1",13
"3108","4-1-1","GO:0042255","ribosome assembly","7/307","21/4489",0.000329342500188201,0.00817979230059267,0.00761272889801299,"RpLP0/RpS27/RpL6/RpS14a/RpS28b/RpS15/RpS19a",7
"3109","4-1-1","GO:1901657","glycosyl compound metabolic process","7/307","21/4489",0.000329342500188201,0.00817979230059267,0.00761272889801299,"Mtap/CG7997/CG16758/Ahcy/CG32549/AdenoK/Prat2",7
"3110","4-1-1","GO:0006790","sulfur compound metabolic process","15/307","83/4489",0.000408176517112031,0.00993501642650682,0.00924627226131674,"CG10621/eEF1gamma/CG1774/GstE9/Mtap/Sam-S/AcCoAS/Acsl/GstE12/v/Ahcy/scu/CG7560/Adi1/GstT3",15
"3111","4-1-1","GO:1901135","carbohydrate derivative metabolic process","29/307","224/4489",0.000529483565923092,0.0126349313672236,0.0117590158293756,"Pgd/Gpdh1/Idgf2/bur/Sccpdh2/mino/CG1774/Idgf5/Mtap/CG7997/Pgi/AcCoAS/UGP/Acsl/Rpi/Taldo/Gk1/Adk2/Gk2/CG16758/CG17333/v/Paics/Ahcy/scu/CG32549/AdenoK/Prat2/HINT1",29
"3112","4-1-1","GO:1901575","organic substance catabolic process","52/307","489/4489",0.000593264366701044,0.0138846679668302,0.012922114545958,"CG17896/Pgd/Shmt/Spat/CG5955/ppl/CG11459/CG12163/Gpdh1/AkhR/CG11236/Mtpalpha/RpS27A/Idgf2/Sodh-1/Fdh/DNaseII/Arc42/EloB/CG31445/CG7834/Idgf5/Yp1/Yp2/CG4847/CG7997/Echs1/wal/CG12338/Pgi/Lsd-1/yip2/CG4598/CG9577/Dhpr/Hn/Yp3/su(r)/UK114/Mtpbeta/Gale/EloC/CPT2/v/dob/Ahcy/Oat/CG6910/Est-6/CG6638/RpL40/HINT1",52
"3113","4-1-1","GO:0005996","monosaccharide metabolic process","9/307","38/4489",0.000807955763210882,0.0184789574434673,0.0171979052970383,"AkhR/Rack1/LManII/LManI/Pdk/Pgi/Rpi/Gale/CG7322",9
"3114","4-1-1","GO:0044272","sulfur compound biosynthetic process","7/307","24/4489",0.000819937306448015,0.0184789574434673,0.0171979052970383,"CG10621/Mtap/Sam-S/AcCoAS/Acsl/CG7560/Adi1",7
"3115","4-1-1","GO:0042273","ribosomal large subunit biogenesis","8/307","31/4489",0.000857948381702232,0.0187144982628105,0.0174171172691987,"RpL35/RpL7A/RpLP0/RpL35A/RpL7/RpL6/RpL14/RpL26",8
"3116","4-1-1","GO:0006575","cellular modified amino acid metabolic process","10/307","46/4489",0.000861143716283803,0.0187144982628105,0.0174171172691987,"Shmt/CG10621/eEF1gamma/GstE9/pug/GstE12/CG5321/Ahcy/CG7560/GstT3",10
"3117","4-1-1","GO:0009116","nucleoside metabolic process","6/307","18/4489",0.000894921394328352,0.0191073567876773,0.0177827409103842,"Mtap/CG16758/Ahcy/CG32549/AdenoK/Prat2",6
"3118","4-1-1","GO:0070328","triglyceride homeostasis","6/307","19/4489",0.00123374234675001,0.0258873178619787,0.0240926817623051,"AkhR/AdipoR/Lst/Desat1/FASN1/CPT2",6
"3119","4-1-1","GO:0072521","purine-containing compound metabolic process","15/307","94/4489",0.00156824275758051,0.0323483294233133,0.0301057842490032,"Shmt/bur/CG1774/Pgi/AcCoAS/Acsl/Adk2/v/Paics/Ahcy/scu/CG32549/AdenoK/Prat2/HINT1",15
"3120","4-1-1","GO:0019318","hexose metabolic process","8/307","34/4489",0.00164888520604909,0.0331703713146549,0.0308708381564405,"AkhR/Rack1/LManII/LManI/Pdk/Pgi/Gale/CG7322",8
"3121","4-1-1","GO:0055090","acylglycerol homeostasis","6/307","20/4489",0.00166260694346257,0.0331703713146549,0.0308708381564405,"AkhR/AdipoR/Lst/Desat1/FASN1/CPT2",6
"3122","4-1-1","GO:0022613","ribonucleoprotein complex biogenesis","18/307","124/4489",0.00170133393625862,0.0333955387165603,0.031080395847441,"RpL35/RpL7A/RpLP0/RpL35A/RpL7/RpL34b/RpS27/RpL6/RpS14a/RpS28b/RpS15/RpS7/RpS8/RpL14/RpS16/RpS19a/RpL26/RpS21",18
"3123","4-1-1","GO:0030490","maturation of SSU-rRNA","5/307","14/4489",0.00173316116137164,0.0334802719585601,0.0311592549646765,"RpS14a/RpS28b/RpS8/RpS16/RpS21",5
"3124","4-1-1","GO:0010876","lipid localization","15/307","96/4489",0.0019482843585769,0.0370478447560638,0.0344795060827095,"CG13784/Apoltp/mdy/alpha-Est7/Npc2h/Npc2g/Lsd-1/sPLA2/apolpp/Acsl/cv-d/Mtp/FASN1/Indy/CG5946",15
